session_timestamp_ms,phase,airflow_raw,timestamp_ms
417518,recovery,76,57518
417569,recovery,79,57569
417619,recovery,82,57619
417671,recovery,86,57671
417721,recovery,88,57721
417772,recovery,91,57772
417822,recovery,91,57822
417873,recovery,93,57873
417924,recovery,92,57924
417975,recovery,95,57975
418025,recovery,93,58025
418076,recovery,92,58076
418126,recovery,90,58126
418177,recovery,90,58177
418228,recovery,89,58228
418279,recovery,90,58279
418329,recovery,89,58329
418380,recovery,87,58380
418431,recovery,88,58431
418482,recovery,87,58482
418533,recovery,86,58533
418583,recovery,83,58583
418634,recovery,83,58634
418684,recovery,76,58684
418736,recovery,72,58736
418786,recovery,64,58786
418837,recovery,60,58837
418887,recovery,50,58887
418938,recovery,41,58938
418988,recovery,27,58988
419040,recovery,14,59040
419090,recovery,3,59090
419141,recovery,1,59141
419191,recovery,3,59191
419242,recovery,1,59242
419293,recovery,0,59293
419344,recovery,0,59344
419394,recovery,0,59394
419444,recovery,0,59444
419495,recovery,0,59495
419546,recovery,0,59546
419597,recovery,0,59597
419647,recovery,0,59647
419698,recovery,0,59698
419748,recovery,0,59748
419799,recovery,0,59799
419850,recovery,0,59850
419901,recovery,0,59901
419951,recovery,0,59951
420001,recovery,0,60001
420052,recovery,4,60052
420103,recovery,0,60103
420154,recovery,0,60154
420204,recovery,0,60204
420255,recovery,0,60255
420305,recovery,0,60305
420357,recovery,0,60357
420407,recovery,0,60407
420458,recovery,0,60458
420508,recovery,1,60508
420558,recovery,0,60558
420609,recovery,0,60609
420660,recovery,0,60660
420711,recovery,0,60711
420761,recovery,0,60761
420812,recovery,0,60812
420862,recovery,0,60862
420914,recovery,0,60914
420964,recovery,0,60964
421015,recovery,1,61015
421065,recovery,1,61065
421115,recovery,2,61115
421167,recovery,4,61167
421217,recovery,17,61217
421268,recovery,29,61268
421318,recovery,40,61318
421369,recovery,50,61369
421419,recovery,59,61419
421471,recovery,63,61471
421521,recovery,76,61521
421572,recovery,84,61572
421623,recovery,89,61623
421673,recovery,96,61673
421725,recovery,100,61725
421775,recovery,106,61775
421826,recovery,108,61826
421876,recovery,114,61876
421927,recovery,120,61927
421978,recovery,121,61978
422029,recovery,122,62029
422080,recovery,123,62080
422130,recovery,127,62130
422181,recovery,127,62181
422231,recovery,128,62231
422283,recovery,127,62283
422333,recovery,130,62333
422384,recovery,126,62384
422435,recovery,128,62435
422485,recovery,123,62485
422537,recovery,125,62537
422587,recovery,123,62587
422638,recovery,120,62638
422688,recovery,117,62688
422739,recovery,116,62739
422790,recovery,117,62790
422841,recovery,110,62841
422892,recovery,110,62892
422942,recovery,107,62942
422993,recovery,107,62993
423044,recovery,104,63044
423095,recovery,102,63095
423145,recovery,108,63145
423196,recovery,100,63196
423247,recovery,95,63247
423297,recovery,94,63297
423349,recovery,91,63349
423399,recovery,85,63399
423450,recovery,82,63450
423500,recovery,78,63500
423551,recovery,77,63551
423602,recovery,73,63602
423653,recovery,70,63653
423703,recovery,62,63703
423754,recovery,50,63754
423804,recovery,39,63804
423856,recovery,19,63856
423906,recovery,3,63906
423957,recovery,1,63957
424007,recovery,1,64007
424058,recovery,0,64058
424108,recovery,0,64108
424160,recovery,0,64160
424210,recovery,0,64210
424261,recovery,0,64261
424311,recovery,0,64311
424361,recovery,0,64361
424413,recovery,0,64413
424463,recovery,0,64463
424514,recovery,0,64514
424564,recovery,0,64564
424615,recovery,0,64615
424666,recovery,0,64666
424717,recovery,0,64717
424767,recovery,0,64767
424817,recovery,0,64817
424868,recovery,0,64868
424918,recovery,0,64918
424970,recovery,0,64970
425020,recovery,0,65020
425071,recovery,0,65071
425121,recovery,0,65121
425172,recovery,0,65172
425223,recovery,0,65223
425274,recovery,0,65274
425324,recovery,1,65324
425374,recovery,1,65374
425425,recovery,3,65425
425476,recovery,4,65476
425527,recovery,11,65527
425577,recovery,22,65577
425628,recovery,29,65628
425678,recovery,38,65678
425729,recovery,44,65729
425780,recovery,51,65780
425831,recovery,58,65831
425881,recovery,63,65881
425932,recovery,69,65932
425982,recovery,71,65982
426034,recovery,76,66034
426085,recovery,79,66085
426135,recovery,82,66135
426186,recovery,81,66186
426236,recovery,83,66236
426288,recovery,82,66288
426338,recovery,84,66338
426389,recovery,83,66389
426439,recovery,83,66439
426490,recovery,85,66490
426540,recovery,84,66540
426592,recovery,83,66592
426642,recovery,82,66642
426693,recovery,84,66693
426743,recovery,81,66743
426794,recovery,83,66794
426845,recovery,79,66845
426896,recovery,79,66896
426946,recovery,76,66946
426997,recovery,78,66997
427047,recovery,82,67047
427099,recovery,78,67099
427149,recovery,75,67149
427200,recovery,72,67200
427250,recovery,60,67250
427301,recovery,42,67301
427351,recovery,28,67351
427403,recovery,10,67403
427453,recovery,2,67453
427504,recovery,1,67504
427554,recovery,1,67554
427605,recovery,0,67605
427656,recovery,1,67656
427707,recovery,0,67707
427757,recovery,0,67757
427808,recovery,0,67808
427858,recovery,0,67858
427910,recovery,1,67910
427960,recovery,0,67960
428011,recovery,0,68011
428061,recovery,0,68061
428111,recovery,0,68111
428162,recovery,0,68162
428213,recovery,0,68213
428264,recovery,0,68264
428314,recovery,0,68314
428365,recovery,0,68365
428415,recovery,0,68415
428467,recovery,0,68467
428517,recovery,0,68517
428567,recovery,0,68567
428618,recovery,0,68618
428668,recovery,1,68668
428720,recovery,1,68720
428770,recovery,2,68770
428821,recovery,2,68821
428871,recovery,8,68871
428922,recovery,16,68922
428972,recovery,26,68972
429024,recovery,31,69024
429074,recovery,40,69074
429125,recovery,45,69125
429175,recovery,53,69175
429226,recovery,55,69226
429277,recovery,62,69277
429328,recovery,63,69328
429378,recovery,69,69378
429429,recovery,70,69429
429479,recovery,74,69479
429531,recovery,76,69531
429581,recovery,76,69581
429632,recovery,79,69632
429682,recovery,78,69682
429733,recovery,79,69733
429785,recovery,79,69785
429835,recovery,81,69835
429886,recovery,79,69886
429936,recovery,82,69936
429987,recovery,80,69987
430037,recovery,82,70037
430089,recovery,81,70089
430139,recovery,82,70139
430190,recovery,81,70190
430240,recovery,79,70240
430291,recovery,79,70291
430342,recovery,74,70342
430393,recovery,70,70393
430443,recovery,67,70443
430494,recovery,72,70494
430544,recovery,69,70544
430596,recovery,66,70596
430646,recovery,59,70646
430697,recovery,53,70697
430747,recovery,37,70747
430798,recovery,22,70798
430848,recovery,7,70848
430900,recovery,2,70900
430950,recovery,3,70950
431001,recovery,0,71001
431051,recovery,0,71051
431102,recovery,0,71102
431153,recovery,0,71153
431204,recovery,0,71204
431254,recovery,9,71254
431305,recovery,0,71305
431355,recovery,0,71355
431405,recovery,0,71405
431457,recovery,0,71457
431507,recovery,0,71507
431558,recovery,0,71558
431608,recovery,0,71608
431659,recovery,0,71659
431710,recovery,0,71710
431761,recovery,0,71761
431811,recovery,0,71811
431862,recovery,0,71862
431912,recovery,0,71912
431963,recovery,0,71963
432014,recovery,0,72014
432064,recovery,0,72064
432115,recovery,0,72115
432165,recovery,0,72165
432217,recovery,0,72217
432267,recovery,1,72267
432318,recovery,1,72318
432368,recovery,3,72368
432419,recovery,4,72419
432469,recovery,12,72469
432521,recovery,28,72521
432571,recovery,28,72571
432622,recovery,36,72622
432672,recovery,44,72672
432723,recovery,48,72723
432774,recovery,56,72774
432825,recovery,61,72825
432875,recovery,66,72875
432926,recovery,69,72926
432976,recovery,75,72976
433028,recovery,76,73028
433078,recovery,79,73078
433129,recovery,80,73129
433179,recovery,82,73179
433230,recovery,82,73230
433280,recovery,82,73280
433332,recovery,83,73332
433382,recovery,83,73382
433433,recovery,85,73433
433483,recovery,82,73483
433534,recovery,86,73534
433585,recovery,82,73585
433636,recovery,84,73636
433686,recovery,82,73686
433737,recovery,84,73737
433787,recovery,79,73787
433839,recovery,79,73839
433890,recovery,77,73890
433940,recovery,77,73940
433991,recovery,73,73991
434041,recovery,64,74041
434092,recovery,51,74092
434143,recovery,36,74143
434194,recovery,24,74194
434244,recovery,11,74244
434295,recovery,2,74295
434345,recovery,2,74345
434397,recovery,1,74397
434447,recovery,1,74447
434498,recovery,0,74498
434548,recovery,0,74548
434598,recovery,0,74598
434650,recovery,0,74650
434700,recovery,0,74700
434751,recovery,0,74751
434801,recovery,0,74801
434852,recovery,0,74852
434902,recovery,0,74902
434954,recovery,0,74954
435004,recovery,0,75004
435055,recovery,0,75055
435105,recovery,0,75105
435155,recovery,0,75155
435207,recovery,0,75207
435257,recovery,0,75257
435308,recovery,5,75308
435358,recovery,0,75358
435409,recovery,0,75409
435460,recovery,0,75460
435511,recovery,0,75511
435561,recovery,0,75561
435611,recovery,0,75611
435662,recovery,0,75662
435712,recovery,0,75712
435764,recovery,0,75764
435814,recovery,2,75814
435865,recovery,3,75865
435915,recovery,17,75915
435966,recovery,26,75966
436017,recovery,38,76017
436068,recovery,44,76068
436118,recovery,56,76118
436169,recovery,60,76169
436219,recovery,70,76219
436271,recovery,74,76271
436321,recovery,83,76321
436372,recovery,83,76372
436422,recovery,87,76422
436473,recovery,92,76473
436523,recovery,92,76523
436575,recovery,95,76575
436626,recovery,94,76626
436676,recovery,96,76676
436727,recovery,92,76727
436777,recovery,94,76777
436829,recovery,91,76829
436879,recovery,91,76879
436930,recovery,93,76930
436980,recovery,88,76980
437031,recovery,86,77031
437082,recovery,93,77082
437133,recovery,83,77133
437183,recovery,83,77183
437234,recovery,84,77234
437284,recovery,80,77284
437335,recovery,82,77335
437386,recovery,77,77386
437437,recovery,77,77437
437487,recovery,74,77487
437538,recovery,76,77538
437588,recovery,74,77588
437640,recovery,74,77640
437690,recovery,72,77690
437741,recovery,70,77741
437791,recovery,68,77791
437842,recovery,62,77842
437893,recovery,59,77893
437944,recovery,54,77944
437994,recovery,52,77994
438045,recovery,47,78045
438096,recovery,47,78096
438146,recovery,41,78146
438198,recovery,39,78198
438248,recovery,35,78248
438299,recovery,32,78299
438349,recovery,20,78349
438400,recovery,10,78400
438451,recovery,2,78451
438502,recovery,0,78502
438552,recovery,0,78552
438603,recovery,0,78603
438653,recovery,0,78653
438704,recovery,0,78704
438755,recovery,0,78755
438805,recovery,0,78805
438856,recovery,0,78856
438906,recovery,0,78906
438957,recovery,0,78957
439008,recovery,0,79008
439059,recovery,0,79059
439109,recovery,0,79109
439160,recovery,0,79160
439210,recovery,0,79210
439261,recovery,0,79261
439312,recovery,0,79312
439362,recovery,0,79362
439413,recovery,0,79413
439463,recovery,0,79463
439515,recovery,0,79515
439565,recovery,0,79565
439616,recovery,0,79616
439666,recovery,6,79666
439717,recovery,0,79717
439767,recovery,0,79767
439818,recovery,0,79818
439869,recovery,3,79869
439919,recovery,0,79919
439970,recovery,0,79970
440020,recovery,0,80020
440072,recovery,2,80072
440122,recovery,4,80122
440173,recovery,15,80173
440223,recovery,30,80223
440274,recovery,44,80274
440325,recovery,53,80325
440376,recovery,64,80376
440426,recovery,71,80426
440477,recovery,82,80477
440527,recovery,86,80527
440578,recovery,94,80578
440629,recovery,99,80629
440680,recovery,104,80680
440730,recovery,108,80730
440781,recovery,112,80781
440832,recovery,113,80832
440883,recovery,116,80883
440934,recovery,118,80934
440984,recovery,117,80984
441035,recovery,118,81035
441085,recovery,116,81085
441137,recovery,116,81137
441187,recovery,114,81187
441238,recovery,116,81238
441289,recovery,113,81289
441339,recovery,115,81339
441391,recovery,112,81391
441441,recovery,110,81441
441492,recovery,110,81492
441542,recovery,108,81542
441593,recovery,107,81593
441644,recovery,103,81644
441695,recovery,105,81695
441746,recovery,100,81746
441796,recovery,100,81796
441847,recovery,96,81847
441897,recovery,97,81897
441949,recovery,94,81949
441999,recovery,94,81999
442050,recovery,89,82050
442100,recovery,92,82100
442151,recovery,84,82151
442202,recovery,80,82202
442253,recovery,76,82253
442303,recovery,72,82303
442354,recovery,71,82354
442405,recovery,67,82405
442455,recovery,66,82455
442507,recovery,59,82507
442557,recovery,48,82557
442608,recovery,24,82608
442658,recovery,4,82658
442709,recovery,1,82709
442760,recovery,0,82760
442810,recovery,0,82810
442861,recovery,0,82861
442911,recovery,0,82911
442962,recovery,0,82962
443013,recovery,0,83013
443064,recovery,0,83064
443114,recovery,0,83114
443165,recovery,0,83165
443215,recovery,0,83215
443266,recovery,0,83266
443317,recovery,0,83317
443367,recovery,0,83367
443418,recovery,0,83418
443468,recovery,0,83468
443519,recovery,0,83519
443570,recovery,0,83570
443621,recovery,0,83621
443671,recovery,0,83671
443722,recovery,0,83722
443772,recovery,0,83772
443824,recovery,0,83824
443874,recovery,0,83874
443924,recovery,0,83924
443975,recovery,1,83975
444025,recovery,0,84025
444076,recovery,1,84076
444127,recovery,1,84127
444178,recovery,8,84178
444228,recovery,17,84228
444279,recovery,29,84279
444329,recovery,40,84329
444381,recovery,49,84381
444431,recovery,57,84431
444482,recovery,61,84482
444532,recovery,70,84532
444583,recovery,74,84583
444634,recovery,80,84634
444685,recovery,82,84685
444735,recovery,87,84735
444786,recovery,89,84786
444836,recovery,93,84836
444887,recovery,96,84887
444938,recovery,99,84938
444989,recovery,100,84989
445039,recovery,101,85039
445090,recovery,102,85090
445141,recovery,104,85141
445192,recovery,102,85192
445243,recovery,101,85243
445293,recovery,103,85293
445344,recovery,101,85344
445394,recovery,102,85394
445446,recovery,99,85446
445497,recovery,100,85497
445547,recovery,98,85547
445598,recovery,100,85598
445648,recovery,96,85648
445700,recovery,96,85700
445750,recovery,91,85750
445801,recovery,87,85801
445851,recovery,77,85851
445902,recovery,66,85902
445952,recovery,54,85952
446004,recovery,38,86004
446054,recovery,19,86054
446105,recovery,2,86105
446155,recovery,2,86155
446206,recovery,0,86206
446257,recovery,0,86257
446308,recovery,0,86308
446358,recovery,0,86358
446409,recovery,0,86409
446459,recovery,0,86459
446509,recovery,0,86509
446561,recovery,0,86561
446611,recovery,0,86611
446662,recovery,8,86662
446712,recovery,0,86712
446763,recovery,0,86763
446814,recovery,0,86814
446865,recovery,0,86865
446915,recovery,0,86915
446966,recovery,0,86966
447016,recovery,0,87016
447067,recovery,0,87067
447118,recovery,0,87118
447168,recovery,0,87168
447219,recovery,0,87219
447269,recovery,0,87269
447321,recovery,0,87321
447371,recovery,0,87371
447422,recovery,1,87422
447472,recovery,2,87472
447523,recovery,8,87523
447573,recovery,21,87573
447625,recovery,33,87625
447675,recovery,46,87675
447726,recovery,54,87726
447776,recovery,67,87776
447827,recovery,73,87827
447878,recovery,81,87878
447929,recovery,85,87929
447979,recovery,93,87979
448030,recovery,96,88030
448080,recovery,100,88080
448132,recovery,102,88132
448182,recovery,113,88182
448233,recovery,106,88233
448283,recovery,107,88283
448334,recovery,109,88334
448385,recovery,117,88385
448436,recovery,110,88436
448487,recovery,109,88487
448537,recovery,111,88537
448588,recovery,109,88588
448638,recovery,111,88638
448690,recovery,107,88690
448741,recovery,107,88741
448791,recovery,104,88791
448842,recovery,101,88842
448892,recovery,97,88892
448944,recovery,96,88944
448994,recovery,94,88994
449045,recovery,89,89045
449095,recovery,87,89095
449146,recovery,83,89146
449196,recovery,81,89196
449248,recovery,69,89248
449298,recovery,52,89298
449349,recovery,30,89349
449399,recovery,9,89399
449450,recovery,1,89450
449501,recovery,1,89501
449552,recovery,1,89552
449602,recovery,0,89602
449653,recovery,0,89653
449703,recovery,0,89703
449755,recovery,0,89755
449805,recovery,0,89805
449856,recovery,0,89856
449906,recovery,0,89906
449956,recovery,0,89956
450007,recovery,0,90007
450058,recovery,0,90058
450109,recovery,0,90109
450159,recovery,0,90159
450210,recovery,0,90210
450260,recovery,0,90260
450312,recovery,0,90312
450362,recovery,0,90362
450413,recovery,0,90413
450463,recovery,0,90463
450513,recovery,0,90513
450565,recovery,0,90565
450615,recovery,0,90615
450666,recovery,0,90666
450716,recovery,0,90716
450767,recovery,0,90767
450817,recovery,0,90817
450869,recovery,0,90869
450919,recovery,0,90919
450970,recovery,0,90970
451020,recovery,1,91020
451070,recovery,8,91070
451122,recovery,29,91122
451172,recovery,44,91172
451223,recovery,59,91223
451273,recovery,74,91273
451324,recovery,84,91324
451376,recovery,96,91376
451426,recovery,104,91426
451477,recovery,114,91477
451527,recovery,119,91527
451578,recovery,128,91578
451628,recovery,132,91628
451680,recovery,140,91680
451730,recovery,139,91730
451781,recovery,148,91781
451832,recovery,147,91832
451882,recovery,149,91882
451934,recovery,149,91934
451984,recovery,149,91984
452035,recovery,149,92035
452085,recovery,149,92085
452136,recovery,149,92136
452188,recovery,144,92188
452238,recovery,144,92238
452289,recovery,139,92289
452339,recovery,139,92339
452390,recovery,134,92390
452441,recovery,134,92441
452492,recovery,130,92492
452543,recovery,128,92543
452593,recovery,128,92593
452644,recovery,124,92644
452694,recovery,124,92694
452746,recovery,117,92746
452796,recovery,114,92796
452847,recovery,109,92847
452897,recovery,105,92897
452948,recovery,97,92948
453000,recovery,94,93000
453050,recovery,87,93050
453101,recovery,86,93101
453151,recovery,81,93151
453202,recovery,77,93202
453253,recovery,70,93253
453304,recovery,56,93304
453354,recovery,41,93354
453405,recovery,20,93405
453455,recovery,3,93455
453506,recovery,2,93506
453557,recovery,1,93557
453608,recovery,0,93608
453658,recovery,0,93658
453709,recovery,8,93709
453759,recovery,0,93759
453810,recovery,0,93810
453861,recovery,0,93861
453911,recovery,0,93911
453962,recovery,0,93962
454012,recovery,0,94012
454064,recovery,4,94064
454114,recovery,0,94114
454165,recovery,0,94165
454215,recovery,0,94215
454266,recovery,0,94266
454316,recovery,0,94316
454367,recovery,0,94367
454418,recovery,0,94418
454468,recovery,0,94468
454519,recovery,0,94519
454569,recovery,0,94569
454621,recovery,0,94621
454671,recovery,0,94671
454722,recovery,0,94722
454772,recovery,0,94772
454822,recovery,0,94822
454874,recovery,0,94874
454924,recovery,0,94924
454975,recovery,1,94975
455025,recovery,2,95025
455076,recovery,8,95076
455126,recovery,19,95126
455178,recovery,31,95178
455228,recovery,44,95228
455279,recovery,55,95279
455329,recovery,73,95329
455380,recovery,73,95380
455431,recovery,79,95431
455482,recovery,93,95482
455532,recovery,91,95532
455583,recovery,96,95583
455633,recovery,101,95633
455685,recovery,103,95685
455736,recovery,107,95736
455786,recovery,108,95786
455837,recovery,110,95837
455887,recovery,108,95887
455938,recovery,109,95938
455989,recovery,108,95989
456040,recovery,109,96040
456091,recovery,107,96091
456141,recovery,107,96141
456192,recovery,107,96192
456243,recovery,106,96243
456294,recovery,106,96294
456344,recovery,104,96344
456395,recovery,104,96395
456446,recovery,101,96446
456497,recovery,96,96497
456548,recovery,90,96548
456598,recovery,85,96598
456649,recovery,73,96649
456699,recovery,64,96699
456751,recovery,50,96751
456801,recovery,31,96801
456852,recovery,7,96852
456902,recovery,1,96902
456953,recovery,0,96953
457003,recovery,0,97003
457055,recovery,0,97055
457105,recovery,0,97105
457155,recovery,0,97155
457206,recovery,0,97206
457256,recovery,0,97256
457308,recovery,0,97308
457358,recovery,0,97358
457409,recovery,0,97409
457459,recovery,0,97459
457510,recovery,0,97510
457561,recovery,0,97561
457612,recovery,0,97612
457662,recovery,0,97662
457712,recovery,0,97712
457763,recovery,0,97763
457813,recovery,0,97813
457865,recovery,0,97865
457915,recovery,0,97915
457966,recovery,0,97966
458016,recovery,0,98016
458067,recovery,0,98067
458118,recovery,0,98118
458169,recovery,0,98169
458219,recovery,0,98219
458269,recovery,1,98269
458320,recovery,10,98320
458370,recovery,19,98370
458422,recovery,39,98422
458472,recovery,59,98472
458523,recovery,76,98523
458573,recovery,92,98573
458624,recovery,107,98624
458676,recovery,121,98676
458726,recovery,132,98726
458777,recovery,144,98777
458827,recovery,150,98827
458878,recovery,158,98878
458929,recovery,161,98929
458980,recovery,177,98980
459031,recovery,167,99031
459081,recovery,169,99081
459132,recovery,170,99132
459183,recovery,171,99183
459234,recovery,172,99234
459284,recovery,172,99284
459335,recovery,172,99335
459385,recovery,169,99385
459436,recovery,166,99436
459488,recovery,160,99488
459538,recovery,158,99538
459589,recovery,145,99589
459639,recovery,136,99639
459690,recovery,124,99690
459741,recovery,114,99741
459792,recovery,102,99792
459843,recovery,95,99843
459893,recovery,86,99893
459944,recovery,76,99944
459995,recovery,68,99995
460046,recovery,58,100046
460096,recovery,49,100096
460147,recovery,27,100147
460197,recovery,7,100197
460249,recovery,1,100249
460299,recovery,0,100299
460350,recovery,0,100350
460400,recovery,0,100400
460451,recovery,0,100451
460501,recovery,0,100501
460553,recovery,0,100553
460603,recovery,0,100603
460654,recovery,0,100654
460704,recovery,0,100704
460755,recovery,0,100755
460806,recovery,4,100806
460857,recovery,0,100857
460907,recovery,0,100907
460958,recovery,0,100958
461008,recovery,0,101008
461060,recovery,0,101060
461110,recovery,0,101110
461161,recovery,0,101161
461211,recovery,0,101211
461262,recovery,0,101262
461312,recovery,0,101312
461364,recovery,0,101364
461414,recovery,0,101414
461465,recovery,0,101465
461515,recovery,0,101515
461566,recovery,0,101566
461617,recovery,0,101617
461668,recovery,0,101668
461718,recovery,0,101718
461769,recovery,6,101769
461819,recovery,2,101819
461871,recovery,13,101871
461921,recovery,34,101921
461972,recovery,40,101972
462023,recovery,52,102023
462073,recovery,63,102073
462124,recovery,73,102124
462175,recovery,82,102175
462226,recovery,88,102226
462276,recovery,99,102276
462327,recovery,103,102327
462378,recovery,109,102378
462429,recovery,110,102429
462480,recovery,118,102480
462530,recovery,120,102530
462581,recovery,123,102581
462632,recovery,123,102632
462683,recovery,126,102683
462734,recovery,127,102734
462784,recovery,123,102784
462835,recovery,126,102835
462886,recovery,124,102886
462937,recovery,121,102937
462988,recovery,115,102988
463038,recovery,118,103038
463089,recovery,115,103089
463140,recovery,115,103140
463190,recovery,113,103190
463242,recovery,113,103242
463293,recovery,110,103293
463343,recovery,113,103343
463394,recovery,105,103394
463444,recovery,102,103444
463496,recovery,97,103496
463547,recovery,88,103547
463597,recovery,85,103597
463648,recovery,76,103648
463698,recovery,72,103698
463750,recovery,59,103750
463800,recovery,44,103800
463851,recovery,21,103851
463901,recovery,5,103901
463952,recovery,1,103952
464002,recovery,0,104002
464054,recovery,0,104054
464104,recovery,0,104104
464155,recovery,0,104155
464205,recovery,0,104205
464256,recovery,0,104256
464307,recovery,0,104307
464358,recovery,0,104358
464408,recovery,0,104408
464459,recovery,0,104459
464509,recovery,0,104509
464561,recovery,0,104561
464611,recovery,0,104611
464662,recovery,0,104662
464712,recovery,0,104712
464763,recovery,0,104763
464813,recovery,0,104813
464865,recovery,0,104865
464915,recovery,0,104915
464966,recovery,0,104966
465016,recovery,0,105016
465067,recovery,0,105067
465118,recovery,0,105118
465169,recovery,0,105169
465219,recovery,0,105219
465270,recovery,1,105270
465320,recovery,2,105320
465372,recovery,12,105372
465422,recovery,26,105422
465473,recovery,37,105473
465524,recovery,50,105524
465574,recovery,63,105574
465626,recovery,70,105626
465676,recovery,80,105676
465727,recovery,85,105727
465777,recovery,93,105777
465828,recovery,106,105828
465879,recovery,102,105879
465930,recovery,106,105930
465981,recovery,110,105981
466031,recovery,112,106031
466082,recovery,111,106082
466133,recovery,116,106133
466184,recovery,115,106184
466235,recovery,116,106235
466285,recovery,114,106285
466336,recovery,115,106336
466387,recovery,119,106387
466438,recovery,113,106438
466489,recovery,110,106489
466540,recovery,112,106540
466590,recovery,109,106590
466641,recovery,111,106641
466692,recovery,107,106692
466743,recovery,108,106743
466794,recovery,106,106794
466844,recovery,104,106844
466895,recovery,103,106895
466945,recovery,100,106945
466997,recovery,100,106997
467048,recovery,94,107048
467098,recovery,91,107098
467149,recovery,95,107149
467199,recovery,88,107199
467251,recovery,86,107251
467301,recovery,85,107301
467352,recovery,83,107352
467403,recovery,83,107403
467453,recovery,81,107453
467505,recovery,71,107505
467555,recovery,75,107555
467606,recovery,63,107606
467656,recovery,49,107656
467707,recovery,28,107707
467757,recovery,7,107757
467809,recovery,2,107809
467859,recovery,0,107859
467910,recovery,1,107910
467960,recovery,0,107960
468011,recovery,0,108011
468062,recovery,0,108062
468113,recovery,0,108113
468163,recovery,0,108163
468214,recovery,0,108214
468264,recovery,0,108264
468316,recovery,0,108316
468366,recovery,0,108366
468417,recovery,0,108417
468467,recovery,0,108467
468518,recovery,0,108518
468569,recovery,0,108569
468620,recovery,0,108620
468670,recovery,0,108670
468721,recovery,0,108721
468771,recovery,0,108771
468822,recovery,0,108822
468873,recovery,0,108873
468924,recovery,0,108924
468974,recovery,1,108974
469025,recovery,1,109025
469075,recovery,8,109075
469127,recovery,17,109127
469178,recovery,30,109178
469228,recovery,38,109228
469279,recovery,47,109279
469329,recovery,52,109329
469381,recovery,59,109381
469431,recovery,64,109431
469482,recovery,68,109482
469532,recovery,72,109532
469583,recovery,75,109583
469634,recovery,80,109634
469685,recovery,80,109685
469736,recovery,79,109736
469786,recovery,82,109786
469837,recovery,83,109837
469887,recovery,83,109887
469939,recovery,85,109939
469989,recovery,83,109989
470040,recovery,85,110040
470091,recovery,85,110091
470141,recovery,85,110141
470193,recovery,85,110193
470243,recovery,86,110243
470294,recovery,83,110294
470344,recovery,79,110344
470395,recovery,67,110395
470445,recovery,54,110445
470497,recovery,39,110497
470548,recovery,19,110548
470598,recovery,6,110598
470649,recovery,2,110649
470699,recovery,1,110699
470751,recovery,0,110751
470801,recovery,0,110801
470852,recovery,5,110852
470902,recovery,0,110902
470953,recovery,0,110953
471004,recovery,0,111004
471055,recovery,0,111055
471105,recovery,0,111105
471156,recovery,0,111156
471206,recovery,0,111206
471258,recovery,0,111258
471308,recovery,0,111308
471359,recovery,0,111359
471409,recovery,0,111409
471460,recovery,0,111460
471510,recovery,0,111510
471562,recovery,0,111562
471612,recovery,0,111612
471663,recovery,0,111663
471713,recovery,0,111713
471764,recovery,0,111764
471815,recovery,0,111815
471866,recovery,0,111866
471916,recovery,0,111916
471967,recovery,1,111967
472017,recovery,2,112017
472069,recovery,7,112069
472119,recovery,5,112119
472170,recovery,17,112170
472220,recovery,25,112220
472271,recovery,35,112271
472321,recovery,45,112321
472373,recovery,54,112373
472423,recovery,61,112423
472474,recovery,69,112474
472525,recovery,75,112525
472575,recovery,83,112575
472627,recovery,94,112627
472677,recovery,93,112677
472728,recovery,95,112728
472778,recovery,102,112778
472829,recovery,101,112829
472881,recovery,105,112881
472931,recovery,105,112931
472982,recovery,110,112982
473032,recovery,109,113032
473083,recovery,109,113083
473135,recovery,107,113135
473185,recovery,108,113185
473236,recovery,108,113236
473286,recovery,105,113286
473337,recovery,105,113337
473388,recovery,101,113388
473439,recovery,99,113439
473490,recovery,93,113490
473540,recovery,88,113540
473591,recovery,78,113591
473642,recovery,65,113642
473693,recovery,49,113693
473744,recovery,34,113744
473794,recovery,15,113794
473845,recovery,2,113845
473895,recovery,1,113895
473947,recovery,5,113947
473997,recovery,0,113997
474048,recovery,0,114048
474098,recovery,0,114098
474149,recovery,0,114149
474199,recovery,0,114199
474251,recovery,0,114251
474301,recovery,0,114301
474352,recovery,0,114352
474402,recovery,0,114402
474453,recovery,0,114453
474504,recovery,0,114504
474555,recovery,0,114555
474605,recovery,0,114605
474656,recovery,0,114656
474706,recovery,0,114706
474758,recovery,0,114758
474808,recovery,2,114808
474859,recovery,0,114859
474909,recovery,0,114909
474960,recovery,0,114960
475010,recovery,0,115010
475062,recovery,3,115062
475112,recovery,6,115112
475163,recovery,9,115163
475213,recovery,21,115213
475264,recovery,32,115264
475315,recovery,44,115315
475366,recovery,52,115366
475416,recovery,64,115416
475467,recovery,74,115467
475518,recovery,78,115518
475569,recovery,82,115569
475620,recovery,91,115620
475670,recovery,93,115670
475721,recovery,98,115721
475771,recovery,100,115771
475823,recovery,104,115823
475874,recovery,107,115874
475924,recovery,109,115924
475975,recovery,109,115975
476025,recovery,108,116025
476076,recovery,120,116076
476128,recovery,110,116128
476178,recovery,110,116178
476229,recovery,108,116229
476280,recovery,107,116280
476330,recovery,105,116330
476382,recovery,103,116382
476432,recovery,102,116432
476483,recovery,102,116483
