session_timestamp_ms,phase,gsr,ecg_raw
508406,recovery,,1.96
508409,recovery,,1.359
508412,recovery,,1.344
508415,recovery,,2.229
508417,recovery,,3.221
508420,recovery,,3.578
508423,recovery,,2.859
508426,recovery,,2.014
508429,recovery,,1.413
508431,recovery,1.24,1.369
508434,recovery,,2.243
508438,recovery,,3.231
508441,recovery,,3.597
508444,recovery,,2.898
508446,recovery,,2.043
508449,recovery,,1.417
508452,recovery,,1.378
508455,recovery,,2.248
508457,recovery,,3.231
508460,recovery,,3.641
508463,recovery,,2.923
508466,recovery,,2.063
508469,recovery,,1.427
508471,recovery,,1.359
508474,recovery,,2.204
508477,recovery,,3.192
508481,recovery,,3.612
508483,recovery,,2.952
508486,recovery,,2.092
508489,recovery,,1.447
508492,recovery,,1.349
508495,recovery,,2.175
508497,recovery,,3.172
508500,recovery,,3.617
508503,recovery,,2.977
508506,recovery,,2.102
508508,recovery,,1.457
508511,recovery,,1.325
508514,recovery,,2.121
508517,recovery,,3.133
508520,recovery,,3.597
508523,recovery,,2.972
508526,recovery,,2.111
508529,recovery,,1.447
508532,recovery,,1.315
508534,recovery,,2.092
508537,recovery,,3.104
508540,recovery,,3.617
508543,recovery,,2.996
508546,recovery,,2.126
508548,recovery,,1.461
508551,recovery,,1.3
508554,recovery,,2.063
508557,recovery,,3.079
508559,recovery,,3.587
508562,recovery,,3.006
508566,recovery,,2.141
508569,recovery,,1.476
508572,recovery,,1.281
508574,recovery,,2.009
508577,recovery,,3.065
508580,recovery,,3.583
508583,recovery,,3.035
508585,recovery,,2.165
508588,recovery,,1.491
508591,recovery,,1.271
508594,recovery,,1.979
508597,recovery,,3.016
508599,recovery,,3.592
508602,recovery,,3.069
508605,recovery,,2.199
508609,recovery,,1.51
508611,recovery,,1.266
508614,recovery,,1.955
508617,recovery,,2.986
508620,recovery,,3.587
508623,recovery,,3.089
508625,recovery,,2.219
508628,recovery,,1.525
508631,recovery,,1.261
508634,recovery,1.14,1.931
508637,recovery,,2.967
508639,recovery,,3.578
508642,recovery,,3.099
508645,recovery,,2.224
508648,recovery,,1.535
508651,recovery,,1.251
508654,recovery,,1.896
508657,recovery,,2.933
508660,recovery,,3.578
508663,recovery,,3.133
508665,recovery,,2.248
508668,recovery,,1.554
508671,recovery,,1.256
508674,recovery,,1.877
508676,recovery,,2.918
508679,recovery,,3.563
508682,recovery,,3.148
508685,recovery,,2.268
508688,recovery,,1.559
508690,recovery,,1.246
508694,recovery,,1.838
508697,recovery,,2.884
508700,recovery,,3.563
508702,recovery,,3.172
508705,recovery,,2.287
508708,recovery,,1.574
508711,recovery,,1.241
508714,recovery,,1.808
508716,recovery,,2.849
508719,recovery,,3.553
508722,recovery,,3.196
508725,recovery,,2.312
508727,recovery,,1.593
508730,recovery,,1.241
508733,recovery,,1.789
508737,recovery,,2.825
508740,recovery,,3.543
508742,recovery,,3.201
508745,recovery,,2.322
508748,recovery,,1.603
508751,recovery,,1.251
508753,recovery,,1.794
508756,recovery,,2.825
508759,recovery,,3.558
508762,recovery,,3.245
508765,recovery,,2.356
508767,recovery,,1.632
508770,recovery,,1.246
508773,recovery,,1.745
508776,recovery,,2.786
508780,recovery,,3.529
508782,recovery,,3.25
508785,recovery,,2.37
508788,recovery,,1.637
508791,recovery,,1.246
508793,recovery,,1.72
508796,recovery,,2.757
508799,recovery,,3.529
508802,recovery,,3.294
508805,recovery,,2.405
508807,recovery,,1.667
508810,recovery,,1.251
508813,recovery,,1.696
508816,recovery,,2.727
508818,recovery,,3.514
508822,recovery,,3.304
508825,recovery,,2.424
508828,recovery,,1.681
508831,recovery,,1.256
508833,recovery,,1.667
508836,recovery,,2.693
508837,recovery,1.14,
508839,recovery,,3.5
508842,recovery,,3.324
508844,recovery,,2.444
508847,recovery,,1.696
508850,recovery,,1.251
508853,recovery,,1.652
508856,recovery,,2.698
508858,recovery,,3.465
508861,recovery,,3.206
508865,recovery,,2.346
508868,recovery,,1.613
508870,recovery,,1.168
508873,recovery,,1.486
508876,recovery,,2.517
508879,recovery,,3.387
508882,recovery,,3.343
508884,recovery,,2.493
508887,recovery,,1.735
508890,recovery,,1.32
508893,recovery,,1.745
508896,recovery,,2.771
508898,recovery,,3.587
508901,recovery,,3.524
508904,recovery,,2.63
508908,recovery,,1.823
508910,recovery,,1.32
508913,recovery,,1.608
508916,recovery,,2.605
508919,recovery,,3.46
508922,recovery,,3.387
508924,recovery,,2.517
508927,recovery,,1.745
508930,recovery,,1.261
508933,recovery,,1.559
508935,recovery,,2.581
508938,recovery,,3.441
508941,recovery,,3.392
508944,recovery,,2.522
508947,recovery,,1.75
508950,recovery,,1.261
508953,recovery,,1.52
508956,recovery,,2.527
508959,recovery,,3.421
508961,recovery,,3.402
508964,recovery,,2.551
508967,recovery,,1.774
508970,recovery,,1.246
508973,recovery,,1.496
508975,recovery,,2.488
508978,recovery,,3.387
508981,recovery,,3.421
508984,recovery,,2.576
508986,recovery,,1.794
508989,recovery,,1.281
508993,recovery,,1.481
508996,recovery,,2.473
508999,recovery,,3.392
509001,recovery,,3.451
509004,recovery,,2.6
509007,recovery,,1.813
509010,recovery,,1.285
509012,recovery,,1.471
509015,recovery,,2.444
509018,recovery,,3.363
509021,recovery,,3.456
509024,recovery,,2.62
509026,recovery,,1.838
509029,recovery,,1.285
509032,recovery,,1.437
509036,recovery,,2.405
509039,recovery,,3.343
509040,recovery,1.34,
509041,recovery,,3.456
509044,recovery,,2.634
509047,recovery,,1.838
509050,recovery,,1.295
509052,recovery,,1.417
509055,recovery,,2.375
509058,recovery,,3.314
509061,recovery,,3.446
509064,recovery,,2.63
509066,recovery,,1.838
509069,recovery,,1.285
509072,recovery,,1.378
509075,recovery,,2.331
509078,recovery,,3.28
509081,recovery,,3.436
509084,recovery,,2.639
509087,recovery,,1.848
509090,recovery,,1.285
509092,recovery,,1.354
509095,recovery,,2.283
509098,recovery,,3.255
509101,recovery,,3.451
509103,recovery,,2.664
509106,recovery,,1.867
509109,recovery,,1.3
509112,recovery,,1.364
509115,recovery,,2.292
509117,recovery,,3.26
509121,recovery,,3.5
509124,recovery,,2.737
509127,recovery,,1.921
509130,recovery,,1.339
509132,recovery,,1.378
509135,recovery,,2.292
509138,recovery,,3.26
509141,recovery,,3.519
509143,recovery,,2.776
509146,recovery,,1.95
509149,recovery,,1.369
509152,recovery,,1.413
509155,recovery,,2.326
509157,recovery,,3.284
509160,recovery,,3.573
509164,recovery,,2.83
509167,recovery,,1.989
509169,recovery,,1.388
509172,recovery,,1.427
509175,recovery,,2.341
509178,recovery,,3.304
509181,recovery,,3.607
509183,recovery,,2.869
509186,recovery,,2.023
509189,recovery,,1.403
509192,recovery,,1.403
509194,recovery,,2.297
509197,recovery,,3.28
509200,recovery,,3.641
509203,recovery,,2.918
509207,recovery,,2.058
509209,recovery,,1.427
509212,recovery,,1.383
509215,recovery,,2.263
509218,recovery,,3.245
509220,recovery,,3.661
509223,recovery,,2.972
509226,recovery,,2.097
509229,recovery,,1.466
509232,recovery,,1.359
509234,recovery,,2.199
509237,recovery,,3.192
509240,recovery,,3.612
509243,recovery,1.44,2.977
509245,recovery,,2.107
509249,recovery,,1.466
509252,recovery,,1.369
509255,recovery,,2.19
509258,recovery,,3.182
509260,recovery,,3.602
509263,recovery,,3.021
509266,recovery,,2.116
509269,recovery,,1.476
509271,recovery,,1.393
509274,recovery,,2.209
509277,recovery,,3.192
509280,recovery,,3.617
509283,recovery,,2.967
509285,recovery,,2.107
509288,recovery,,1.452
509292,recovery,,1.349
509295,recovery,,2.16
509298,recovery,,3.162
509300,recovery,,3.617
509303,recovery,,2.972
509306,recovery,,2.111
509309,recovery,,1.447
509311,recovery,,1.295
509314,recovery,,2.082
509317,recovery,,3.099
509320,recovery,,3.641
509323,recovery,,3.045
509325,recovery,,2.17
509328,recovery,,1.491
509331,recovery,,1.285
509335,recovery,,2.043
509337,recovery,,3.065
509340,recovery,,3.641
509343,recovery,,3.113
509346,recovery,,2.214
509349,recovery,,1.535
509351,recovery,,1.285
509354,recovery,,1.984
509357,recovery,,3.016
509360,recovery,,3.568
509362,recovery,,3.084
509365,recovery,,2.214
509368,recovery,,1.53
509371,recovery,,1.256
509374,recovery,,1.926
509377,recovery,,2.962
509380,recovery,,3.563
509383,recovery,,3.084
509386,recovery,,2.214
509388,recovery,,1.535
509391,recovery,,1.285
509394,recovery,,1.945
509397,recovery,,2.981
509400,recovery,,3.592
509402,recovery,,3.123
509405,recovery,,2.243
509408,recovery,,1.554
509411,recovery,,1.266
509413,recovery,,1.901
509416,recovery,,2.957
509420,recovery,,3.543
509423,recovery,,3.099
509426,recovery,,2.234
509428,recovery,,1.544
509431,recovery,,1.285
509434,recovery,,1.921
509437,recovery,,2.952
509439,recovery,,3.583
509442,recovery,,3.123
509445,recovery,,2.243
509446,recovery,1.44,
509448,recovery,,1.549
509451,recovery,,1.261
509453,recovery,,1.891
509456,recovery,,2.923
509459,recovery,,3.568
509463,recovery,,3.128
509466,recovery,,2.243
509468,recovery,,1.549
509471,recovery,,1.227
509474,recovery,,1.833
509477,recovery,,2.864
509479,recovery,,3.568
509482,recovery,,3.192
509485,recovery,,2.307
509488,recovery,,1.593
509491,recovery,,1.246
509493,recovery,,1.799
509496,recovery,,2.83
509499,recovery,,3.548
509502,recovery,,3.216
509505,recovery,,2.331
509508,recovery,,1.608
509511,recovery,,1.241
509514,recovery,,1.764
509517,recovery,,2.81
509519,recovery,,3.539
509522,recovery,,3.231
509525,recovery,,2.37
509528,recovery,,1.618
509530,recovery,,1.241
509533,recovery,,1.73
509536,recovery,,2.776
509539,recovery,,3.519
509542,recovery,,3.226
509544,recovery,,2.346
509548,recovery,,1.632
509551,recovery,,1.232
509554,recovery,,1.711
509557,recovery,,2.752
509559,recovery,,3.509
509562,recovery,,3.245
509565,recovery,,2.361
509568,recovery,,1.632
509570,recovery,,1.212
509573,recovery,,1.574
509576,recovery,,2.595
509579,recovery,,3.353
509582,recovery,,3.04
509584,recovery,,2.214
509587,recovery,,1.525
509591,recovery,,1.158
509594,recovery,,1.628
509596,recovery,,2.678
509599,recovery,,3.509
509602,recovery,,3.416
509605,recovery,,2.542
509608,recovery,,1.769
509610,recovery,,1.354
509613,recovery,,1.813
509616,recovery,,2.83
509619,recovery,,3.597
509621,recovery,,3.397
509624,recovery,,2.498
509627,recovery,,1.725
509630,recovery,,1.261
509634,recovery,,1.628
509636,recovery,,2.615
509639,recovery,,3.451
509642,recovery,,3.314
509645,recovery,,2.449
509647,recovery,,1.701
509649,recovery,1.53,
509650,recovery,,1.241
509653,recovery,,1.569
509656,recovery,,2.581
509659,recovery,,3.436
509661,recovery,,3.324
509664,recovery,,2.463
509667,recovery,,1.706
509670,recovery,,1.237
509672,recovery,,1.544
509676,recovery,,2.551
509679,recovery,,3.421
509682,recovery,,3.338
509685,recovery,,2.478
509687,recovery,,1.72
509690,recovery,,1.237
509693,recovery,,1.515
509696,recovery,,2.522
509698,recovery,,3.402
509701,recovery,,3.372
509704,recovery,,2.522
509707,recovery,,1.755
509710,recovery,,1.246
509712,recovery,,1.496
509715,recovery,,2.498
509719,recovery,,3.392
509722,recovery,,3.387
509725,recovery,,2.537
509727,recovery,,1.769
509730,recovery,,1.261
509733,recovery,,1.496
509736,recovery,,2.483
509738,recovery,,3.382
509741,recovery,,3.407
509744,recovery,,2.561
509747,recovery,,1.784
509750,recovery,,1.266
509752,recovery,,1.461
509755,recovery,,2.444
509758,recovery,,3.392
509762,recovery,,3.407
509764,recovery,,2.566
509767,recovery,,1.789
509770,recovery,,1.261
509773,recovery,,1.422
509776,recovery,,2.395
509778,recovery,,3.314
509781,recovery,,3.368
509784,recovery,,2.551
509787,recovery,,1.794
509789,recovery,,1.246
509792,recovery,,1.359
509795,recovery,,2.307
509798,recovery,,3.26
509801,recovery,,3.372
509804,recovery,,2.571
509807,recovery,,1.789
509810,recovery,,1.271
509813,recovery,,1.408
509815,recovery,,2.361
509818,recovery,,3.309
509821,recovery,,3.441
509824,recovery,,2.625
509827,recovery,,1.833
509829,recovery,,1.29
509832,recovery,,1.432
509835,recovery,,2.395
509838,recovery,,3.338
509840,recovery,,3.509
509843,recovery,,2.713
509847,recovery,,1.896
509850,recovery,,1.325
509852,recovery,1.34,
509853,recovery,,1.432
509855,recovery,,2.39
509858,recovery,,3.348
509861,recovery,,3.627
509864,recovery,,2.84
509866,recovery,,1.994
509869,recovery,,1.393
509872,recovery,,1.447
509875,recovery,,2.385
509878,recovery,,3.333
509880,recovery,,3.641
509883,recovery,,2.893
509886,recovery,,2.033
509890,recovery,,1.413
509893,recovery,,1.457
509895,recovery,,2.375
509898,recovery,,3.319
509901,recovery,,3.617
509904,recovery,,2.893
509906,recovery,,2.033
509909,recovery,,1.427
509912,recovery,,1.447
509915,recovery,,2.341
509918,recovery,,3.304
509920,recovery,,3.597
509923,recovery,,2.913
509926,recovery,,2.028
509929,recovery,,1.422
509932,recovery,,1.447
509935,recovery,,2.346
509938,recovery,,3.299
509941,recovery,,3.636
509944,recovery,,2.928
509946,recovery,,2.038
509949,recovery,,1.413
509952,recovery,,1.403
509955,recovery,,2.287
509957,recovery,,3.27
509960,recovery,,3.627
509963,recovery,,2.908
509966,recovery,,2.053
509969,recovery,,1.417
509971,recovery,,1.349
509975,recovery,,2.209
509978,recovery,,3.196
509981,recovery,,3.641
509983,recovery,,2.981
509986,recovery,,2.111
509989,recovery,,1.457
509992,recovery,,1.325
509995,recovery,,2.155
509997,recovery,,3.162
510000,recovery,,3.627
510003,recovery,,3.006
510006,recovery,,2.151
510008,recovery,,1.481
510011,recovery,,1.349
510014,recovery,,2.141
510018,recovery,,3.143
510021,recovery,,3.592
510023,recovery,,2.981
510026,recovery,,2.121
510029,recovery,,1.461
510032,recovery,,1.32
510035,recovery,,2.097
510037,recovery,,3.109
510040,recovery,,3.558
510043,recovery,,2.952
510046,recovery,,2.097
510048,recovery,,1.452
510051,recovery,,1.32
510054,recovery,1.14,2.141
510057,recovery,,3.118
510061,recovery,,3.602
510063,recovery,,2.981
510066,recovery,,2.121
510069,recovery,,1.457
510072,recovery,,1.29
510074,recovery,,2.063
510077,recovery,,3.079
510080,recovery,,3.622
510083,recovery,,3.04
510086,recovery,,2.165
510088,recovery,,1.491
510091,recovery,,1.271
510094,recovery,,1.999
510097,recovery,,3.025
510099,recovery,,3.607
510103,recovery,,3.089
510106,recovery,,2.204
510109,recovery,,1.52
510112,recovery,,1.256
510114,recovery,,1.926
510117,recovery,,2.962
510120,recovery,,3.587
510123,recovery,,3.128
510125,recovery,,2.248
510128,recovery,,1.559
510131,recovery,,1.29
510134,recovery,,1.935
510137,recovery,,2.967
510139,recovery,,3.573
510142,recovery,,3.123
510146,recovery,,2.243
510149,recovery,,1.549
510151,recovery,,1.276
510154,recovery,,1.911
510157,recovery,,2.937
510160,recovery,,3.548
510163,recovery,,3.094
510165,recovery,,2.229
510168,recovery,,1.54
510171,recovery,,1.261
510174,recovery,,1.896
510176,recovery,,2.918
510179,recovery,,3.568
510182,recovery,,3.128
510185,recovery,,2.253
510189,recovery,,1.549
510191,recovery,,1.251
510194,recovery,,1.877
510197,recovery,,2.918
510200,recovery,,3.612
510202,recovery,,3.216
510205,recovery,,2.312
510208,recovery,,1.593
510211,recovery,,1.256
510214,recovery,,1.823
510216,recovery,,2.859
510219,recovery,,3.558
510222,recovery,,3.226
510225,recovery,,2.336
510228,recovery,,1.613
510231,recovery,,1.251
510234,recovery,,1.769
510237,recovery,,2.805
510240,recovery,,3.524
510242,recovery,,3.226
510245,recovery,,2.351
510248,recovery,,1.632
510251,recovery,,1.295
510254,recovery,,1.833
510256,recovery,,2.859
510257,recovery,1.14,
510259,recovery,,3.573
510262,recovery,,3.24
510265,recovery,,2.366
510267,recovery,,1.632
510270,recovery,,1.295
510274,recovery,,1.828
510277,recovery,,2.854
510280,recovery,,3.543
510282,recovery,,3.172
510285,recovery,,2.292
510288,recovery,,1.579
510291,recovery,,1.163
510293,recovery,,1.588
510296,recovery,,2.625
510299,recovery,,3.412
510302,recovery,,3.148
510305,recovery,,2.297
510307,recovery,,1.593
510310,recovery,,1.241
510313,recovery,,1.833
510317,recovery,,2.879
510320,recovery,,3.656
510322,recovery,,3.48
510325,recovery,,2.576
510328,recovery,,1.769
510331,recovery,,1.32
510333,recovery,,1.74
510336,recovery,,2.757
510339,recovery,,3.529
510342,recovery,,3.328
510345,recovery,,2.434
510347,recovery,,1.681
510350,recovery,,1.237
510353,recovery,,1.598
510356,recovery,,2.625
510359,recovery,,3.431
510362,recovery,,3.28
510365,recovery,,2.424
510368,recovery,,1.676
510371,recovery,,1.271
510373,recovery,,1.642
510376,recovery,,2.659
510379,recovery,,3.47
510382,recovery,,3.304
510385,recovery,,2.419
510387,recovery,,1.676
510390,recovery,,1.276
510393,recovery,,1.667
510396,recovery,,2.688
510398,recovery,,3.49
510402,recovery,,3.314
510405,recovery,,2.419
510408,recovery,,1.676
510411,recovery,,1.237
510413,recovery,,1.618
510416,recovery,,2.639
510419,recovery,,3.456
510422,recovery,,3.304
510424,recovery,,2.434
510427,recovery,,1.696
510430,recovery,,1.217
510433,recovery,,1.554
510436,recovery,,2.581
510438,recovery,,3.465
510441,recovery,,3.392
510445,recovery,,2.512
510448,recovery,,1.74
510450,recovery,,1.256
510453,recovery,,1.535
510456,recovery,,2.551
510459,recovery,,3.416
510460,recovery,1.24,
510462,recovery,,3.441
510464,recovery,,2.576
510467,recovery,,1.789
510470,recovery,,1.266
510473,recovery,,1.486
510475,recovery,,2.502
510478,recovery,,3.372
510481,recovery,,3.368
510484,recovery,,2.537
510488,recovery,,1.774
510490,recovery,,1.271
510493,recovery,,1.461
510496,recovery,,2.444
510499,recovery,,3.348
510501,recovery,,3.358
510504,recovery,,2.546
510507,recovery,,1.784
510510,recovery,,1.3
510513,recovery,,1.52
510515,recovery,,2.498
510518,recovery,,3.392
510521,recovery,,3.372
510524,recovery,,2.527
510528,recovery,,1.789
510530,recovery,,1.246
510533,recovery,,1.466
510536,recovery,,2.449
510539,recovery,,3.358
510541,recovery,,3.402
510544,recovery,,2.571
510547,recovery,,1.794
510550,recovery,,1.261
510553,recovery,,1.461
510555,recovery,,2.454
510558,recovery,,3.387
510561,recovery,,3.485
510564,recovery,,2.649
510566,recovery,,1.848
510569,recovery,,1.305
510573,recovery,,1.466
510576,recovery,,2.454
510579,recovery,,3.377
510581,recovery,,3.592
510584,recovery,,2.776
510587,recovery,,1.935
510590,recovery,,1.359
510592,recovery,,1.457
510595,recovery,,2.405
510598,recovery,,3.343
510601,recovery,,3.539
510604,recovery,,2.761
510606,recovery,,1.94
510609,recovery,,1.383
510612,recovery,,1.442
510616,recovery,,2.37
510619,recovery,,3.324
510621,recovery,,3.524
510624,recovery,,2.771
510627,recovery,,1.945
510630,recovery,,1.393
510632,recovery,,1.5
510635,recovery,,2.419
510638,recovery,,3.353
510641,recovery,,3.539
510644,recovery,,2.757
510646,recovery,,1.935
510649,recovery,,1.359
510652,recovery,,1.457
510656,recovery,,2.38
510658,recovery,,3.338
510661,recovery,,3.534
510663,recovery,2.02,
510664,recovery,,2.752
510667,recovery,,1.931
510670,recovery,,1.339
510672,recovery,,1.383
510675,recovery,,2.312
510678,recovery,,3.284
510681,recovery,,3.539
510683,recovery,,2.766
510686,recovery,,1.94
510689,recovery,,1.349
510692,recovery,,1.359
510695,recovery,,2.278
510697,recovery,,3.255
510701,recovery,,3.627
510704,recovery,,2.879
510707,recovery,,2.023
510709,recovery,,1.398
510712,recovery,,1.349
510715,recovery,,2.219
510718,recovery,,3.206
510721,recovery,,3.568
510723,recovery,,2.869
510726,recovery,,2.023
510729,recovery,,1.398
510732,recovery,,1.31
510735,recovery,,2.141
510737,recovery,,3.148
510740,recovery,,3.529
510744,recovery,,2.879
510747,recovery,,2.043
510749,recovery,,1.442
510752,recovery,,1.393
510755,recovery,,2.248
510758,recovery,,3.226
510761,recovery,,3.587
510763,recovery,,2.928
510766,recovery,,2.048
510769,recovery,,1.422
510772,recovery,,1.373
510774,recovery,,2.209
510777,recovery,,3.196
510780,recovery,,3.563
510784,recovery,,2.879
510787,recovery,,2.033
510789,recovery,,1.403
510792,recovery,,1.31
510795,recovery,,2.146
510798,recovery,,3.152
510800,recovery,,3.553
510803,recovery,,2.889
510806,recovery,,2.043
510809,recovery,,1.417
510812,recovery,,1.285
510814,recovery,,2.111
510817,recovery,,3.123
510820,recovery,,3.651
510823,recovery,,3.025
510825,recovery,,2.146
510829,recovery,,1.476
510832,recovery,,1.281
510835,recovery,,2.058
510838,recovery,,3.065
510840,recovery,,3.587
510843,recovery,,3.025
510846,recovery,,2.155
510849,recovery,,1.486
510851,recovery,,1.266
510854,recovery,,1.975
510857,recovery,,3.001
510860,recovery,,3.534
510863,recovery,,2.981
510865,recovery,1.44,2.126
510868,recovery,,1.466
510872,recovery,,1.281
510875,recovery,,1.965
510878,recovery,,2.991
510880,recovery,,3.543
510883,recovery,,2.991
510886,recovery,,2.131
510889,recovery,,1.466
510891,recovery,,1.241
510894,recovery,,1.96
510897,recovery,,2.967
510900,recovery,,3.548
510903,recovery,,3.021
510905,recovery,,2.16
510908,recovery,,1.481
510912,recovery,,1.227
510915,recovery,,1.882
510917,recovery,,2.928
510920,recovery,,3.534
510923,recovery,,3.045
510926,recovery,,2.175
510929,recovery,,1.496
510931,recovery,,1.222
510934,recovery,,1.862
510937,recovery,,2.908
510940,recovery,,3.529
510942,recovery,,3.055
510945,recovery,,2.19
510948,recovery,,1.51
510951,recovery,,1.227
510955,recovery,,1.843
510957,recovery,,2.889
510960,recovery,,3.534
510963,recovery,,3.084
510966,recovery,,2.219
510968,recovery,,1.53
510971,recovery,,1.217
510974,recovery,,1.804
510977,recovery,,2.849
510980,recovery,,3.529
510982,recovery,,3.118
510985,recovery,,2.248
510988,recovery,,1.549
510991,recovery,,1.212
510993,recovery,,1.769
510996,recovery,,2.81
511000,recovery,,3.451
511003,recovery,,2.967
511006,recovery,,2.126
511008,recovery,,1.461
511011,recovery,,1.129
511014,recovery,,1.672
511017,recovery,,2.713
511020,recovery,,3.46
511022,recovery,,3.167
511025,recovery,,2.307
511028,recovery,,1.593
511031,recovery,,1.315
511033,recovery,,1.989
511036,recovery,,3.011
511040,recovery,,3.69
511043,recovery,,3.314
511046,recovery,,2.38
511048,recovery,,1.642
511051,recovery,,1.256
511054,recovery,,1.799
511057,recovery,,2.835
511059,recovery,,3.578
511062,recovery,,3.284
511065,recovery,,2.356
511068,recovery,1.53,1.628
511071,recovery,,1.237
511073,recovery,,1.74
511076,recovery,,2.791
511079,recovery,,3.573
511083,recovery,,3.363
511085,recovery,,2.454
511088,recovery,,1.696
511091,recovery,,1.271
511094,recovery,,1.706
511097,recovery,,2.732
511099,recovery,,3.509
511102,recovery,,3.304
511105,recovery,,2.414
511108,recovery,,1.672
511110,recovery,,1.261
511113,recovery,,1.72
511116,recovery,,2.757
511119,recovery,,3.539
511122,recovery,,3.333
511124,recovery,,2.444
511128,recovery,,1.691
511131,recovery,,1.266
511134,recovery,,1.676
511137,recovery,,2.698
511139,recovery,,3.495
511142,recovery,,3.289
511145,recovery,,2.414
511148,recovery,,1.672
511150,recovery,,1.227
511153,recovery,,1.603
511156,recovery,,2.634
511159,recovery,,3.456
511162,recovery,,3.284
511164,recovery,,2.41
511168,recovery,,1.672
511171,recovery,,1.217
511174,recovery,,1.564
511176,recovery,,2.586
511179,recovery,,3.421
511182,recovery,,3.265
511185,recovery,,2.405
511188,recovery,,1.667
511190,recovery,,1.207
511193,recovery,,1.53
511196,recovery,,2.551
511199,recovery,,3.402
511201,recovery,,3.28
511204,recovery,,2.424
511207,recovery,,1.681
511211,recovery,,1.227
511214,recovery,,1.466
511216,recovery,,2.478
511219,recovery,,3.343
511222,recovery,,3.314
511225,recovery,,2.473
511228,recovery,,1.72
511230,recovery,,1.222
511233,recovery,,1.457
511236,recovery,,2.449
511239,recovery,,3.382
511241,recovery,,3.363
511244,recovery,,2.542
511247,recovery,,1.774
511250,recovery,,1.305
511254,recovery,,1.593
511256,recovery,,2.581
511259,recovery,,3.46
511262,recovery,,3.412
511265,recovery,,2.561
511267,recovery,,1.784
511270,recovery,,1.3
511271,recovery,1.53,
511273,recovery,,1.593
511276,recovery,,2.586
511279,recovery,,3.49
511281,recovery,,3.509
511284,recovery,,2.669
511287,recovery,,1.862
511290,recovery,,1.334
511292,recovery,,1.574
511296,recovery,,2.566
511299,recovery,,3.47
511302,recovery,,3.534
511305,recovery,,2.698
511307,recovery,,1.877
511310,recovery,,1.339
511313,recovery,,1.54
511316,recovery,,2.527
511318,recovery,,3.431
511321,recovery,,3.534
511324,recovery,,2.693
511327,recovery,,1.877
511330,recovery,,1.349
511332,recovery,,1.496
511335,recovery,,2.468
511339,recovery,,3.392
511342,recovery,,3.5
511344,recovery,,2.678
511347,recovery,,1.872
511350,recovery,,1.325
511353,recovery,,1.5
511356,recovery,,2.424
511358,recovery,,3.353
511361,recovery,,3.509
511364,recovery,,2.698
511367,recovery,,1.887
511370,recovery,,1.32
511372,recovery,,1.447
511375,recovery,,2.366
511378,recovery,,3.319
511382,recovery,,3.509
511384,recovery,,2.722
511387,recovery,,1.906
511390,recovery,,1.329
511393,recovery,,1.403
511396,recovery,,2.331
511398,recovery,,3.289
511401,recovery,,3.519
511404,recovery,,2.722
511407,recovery,,1.911
511409,recovery,,1.334
511412,recovery,,1.383
511415,recovery,,2.307
511418,recovery,,3.275
511421,recovery,,3.514
511424,recovery,,2.747
511427,recovery,,1.926
511430,recovery,,1.334
511433,recovery,,1.369
511435,recovery,,2.278
511438,recovery,,3.255
511441,recovery,,3.524
511444,recovery,,2.761
511447,recovery,,1.94
511449,recovery,,1.349
511452,recovery,,1.354
511455,recovery,,2.248
511458,recovery,,3.275
511461,recovery,,3.529
511463,recovery,,2.776
511467,recovery,,1.95
511470,recovery,,1.359
511473,recovery,,1.344
511474,recovery,1.24,
511475,recovery,,2.234
511478,recovery,,3.221
511481,recovery,,3.539
511484,recovery,,2.815
511487,recovery,,1.979
511489,recovery,,1.373
511492,recovery,,1.344
511495,recovery,,2.229
511498,recovery,,3.216
511500,recovery,,3.558
511503,recovery,,2.84
511506,recovery,,1.999
511510,recovery,,1.383
511513,recovery,,1.344
511515,recovery,,2.195
511518,recovery,,3.196
511521,recovery,,3.592
511524,recovery,,2.854
511526,recovery,,2.014
511529,recovery,,1.393
511532,recovery,,1.329
511535,recovery,,2.17
511538,recovery,,3.172
511540,recovery,,3.573
511543,recovery,,2.889
511546,recovery,,2.033
511549,recovery,,1.403
511553,recovery,,1.32
511555,recovery,,2.151
511558,recovery,,3.157
511561,recovery,,3.573
511564,recovery,,2.903
511566,recovery,,2.053
511569,recovery,,1.413
511572,recovery,,1.31
511575,recovery,,2.121
511578,recovery,,3.133
511580,recovery,,3.568
511583,recovery,,2.913
511586,recovery,,2.063
511589,recovery,,1.413
511591,recovery,,1.29
511595,recovery,,2.097
511598,recovery,,3.104
511601,recovery,,3.563
511604,recovery,,2.937
511606,recovery,,2.082
511609,recovery,,1.432
511612,recovery,,1.281
511615,recovery,,2.067
511617,recovery,,3.079
511620,recovery,,3.592
511623,recovery,,2.972
511626,recovery,,2.107
511629,recovery,,1.452
511631,recovery,,1.281
511634,recovery,,2.048
511638,recovery,,3.069
511641,recovery,,3.587
511643,recovery,,3.006
511646,recovery,,2.146
511649,recovery,,1.476
511652,recovery,,1.281
511655,recovery,,2.019
511657,recovery,,3.045
511660,recovery,,3.587
511663,recovery,,3.025
511666,recovery,,2.16
511668,recovery,,1.486
511671,recovery,,1.266
511674,recovery,,1.979
511676,recovery,1.24,
511677,recovery,,3.021
511681,recovery,,3.587
511683,recovery,,3.06
